Behavior,Fly,Duration (s),Start_Frame,End_Frame,Start_Time (mm:ss),End_Time (mm:ss)
WingExt,Fly 0 (Male),0.1,18611,18613,10:20,10:20
WingExt,Fly 1 (Female),0.1,18616,18618,10:21,10:21
WingExt,Fly 0 (Male),0.167,18624,18628,10:21,10:21
WingExt,Fly 1 (Female),0.133,18635,18638,10:21,10:21
WingExt,Fly 0 (Male),0.1,18638,18640,10:21,10:21
WingExt,Fly 1 (Female),0.1,18791,18793,10:26,10:26
WingExt,Fly 1 (Female),0.233,18795,18801,10:26,10:27
WingExt,Fly 1 (Female),0.133,18809,18812,10:27,10:27
WingExt,Fly 1 (Female),0.1,18821,18823,10:27,10:27
WingExt,Fly 0 (Male),0.167,18927,18931,10:31,10:31
WingExt,Fly 0 (Male),0.133,18939,18942,10:31,10:31
WingExt,Fly 0 (Male),0.1,18947,18949,10:32,10:32
WingExt,Fly 1 (Female),0.3,18965,18973,10:32,10:32
WingExt,Fly 0 (Male),0.233,18970,18976,10:32,10:33
WingExt,Fly 0 (Male),0.167,19016,19020,10:34,10:34
WingExt,Fly 0 (Male),0.2,19027,19032,10:34,10:34
WingExt,Fly 1 (Female),0.1,19031,19033,10:34,10:34
WingExt,Fly 1 (Female),0.167,19043,19047,10:35,10:35
WingExt,Fly 0 (Male),0.267,19046,19053,10:35,10:35
WingExt,Fly 0 (Male),0.1,19061,19063,10:35,10:35
WingExt,Fly 1 (Female),0.4,19078,19089,10:36,10:36
WingExt,Fly 1 (Female),0.267,19095,19102,10:36,10:37
WingExt,Fly 1 (Female),0.1,19111,19113,10:37,10:37
WingExt,Fly 1 (Female),0.1,19115,19117,10:37,10:37
WingExt,Fly 0 (Male),0.133,19118,19121,10:37,10:37
WingExt,Fly 0 (Male),0.267,19136,19143,10:38,10:38
WingExt,Fly 0 (Male),0.2,19160,19165,10:39,10:39
WingExt,Fly 0 (Male),0.1,19183,19185,10:39,10:40
WingExt,Fly 0 (Male),0.167,19190,19194,10:40,10:40
WingExt,Fly 0 (Male),0.1,19205,19207,10:40,10:40
WingExt,Fly 0 (Male),0.133,19243,19246,10:41,10:42
WingExt,Fly 1 (Female),0.167,19271,19275,10:42,10:42
WingExt,Fly 0 (Male),0.167,19389,19393,10:46,10:46
WingExt,Fly 0 (Male),0.233,19551,19557,10:52,10:52
WingExt,Fly 0 (Male),0.133,19565,19568,10:52,10:52
WingExt,Fly 0 (Male),0.133,19572,19575,10:52,10:52
WingExt,Fly 0 (Male),0.1,19942,19944,11:05,11:05
WingExt,Fly 0 (Male),0.1,19948,19950,11:05,11:05
WingExt,Fly 1 (Female),0.167,20026,20030,11:08,11:08
WingExt,Fly 0 (Male),0.133,20028,20031,11:08,11:08
WingExt,Fly 1 (Female),0.133,20039,20042,11:08,11:08
WingExt,Fly 0 (Male),0.1,20354,20356,11:18,11:19
WingExt,Fly 0 (Male),0.133,20364,20367,11:19,11:19
WingExt,Fly 1 (Female),0.3,20372,20380,11:19,11:19
WingExt,Fly 0 (Male),0.133,20403,20406,11:20,11:20
WingExt,Fly 0 (Male),0.1,20409,20411,11:20,11:20
WingExt,Fly 0 (Male),0.333,20485,20494,11:23,11:23
WingExt,Fly 1 (Female),0.4,20500,20511,11:23,11:24
WingExt,Fly 0 (Male),0.133,20510,20513,11:24,11:24
WingExt,Fly 1 (Female),0.1,20513,20515,11:24,11:24
WingExt,Fly 0 (Male),0.167,20556,20560,11:25,11:25
WingExt,Fly 1 (Female),0.1,20564,20566,11:25,11:26
WingExt,Fly 0 (Male),0.1,20587,20589,11:26,11:26
WingExt,Fly 0 (Male),0.167,20600,20604,11:27,11:27
WingExt,Fly 1 (Female),0.1,20600,20602,11:27,11:27
WingExt,Fly 0 (Male),0.133,20606,20609,11:27,11:27
WingExt,Fly 0 (Male),0.1,20653,20655,11:28,11:28
WingExt,Fly 0 (Male),0.167,20673,20677,11:29,11:29
WingExt,Fly 0 (Male),0.2,20692,20697,11:30,11:30
WingExt,Fly 1 (Female),0.1,20702,20704,11:30,11:30
WingExt,Fly 0 (Male),0.133,20710,20713,11:30,11:30
WingExt,Fly 0 (Male),0.1,20721,20723,11:31,11:31
WingExt,Fly 0 (Male),0.1,20730,20732,11:31,11:31
WingExt,Fly 0 (Male),0.133,20734,20737,11:31,11:31
WingExt,Fly 0 (Male),0.167,20755,20759,11:32,11:32
WingExt,Fly 1 (Female),0.133,20765,20768,11:32,11:32
WingExt,Fly 1 (Female),0.133,20770,20773,11:32,11:32
WingExt,Fly 0 (Male),0.1,20793,20795,11:33,11:33
WingExt,Fly 0 (Male),0.2,20803,20808,11:33,11:34
WingExt,Fly 0 (Male),0.167,20815,20819,11:34,11:34
WingExt,Fly 0 (Male),0.1,20861,20863,11:35,11:35
WingExt,Fly 0 (Male),0.133,20865,20868,11:36,11:36
WingExt,Fly 0 (Male),0.267,20890,20897,11:36,11:37
WingExt,Fly 0 (Male),0.133,20928,20931,11:38,11:38
